,run0,wkt0,run1,wkt1,run2,wkt2,run3,wkt3,run4,wkt4,run5,wkt5,run6,wkt6,run7,wkt7,run8,wkt8,run9,wkt9,run10,wkt10,run11,wkt11,run12,wkt12,run13,wkt13,run14,wkt14,run15,wkt15,run16,wkt16,run17,wkt17,run18,wkt18,run19,wkt19,run20,wkt20
0,0,0,14,0,17,1,23,1,33,1,36,2,37,3,41,3,43,3,54,3,56,4,64,4,72,6,74,6,80,6,84,6,88,7,93,7,95,9,99,10,99,10
0,0,0,4,1,7,1,12,1,14,2,24,2,28,2,30,2,42,2,57,2,67,2,74,2,83,3,92,3,97,4,101,4,111,4,124,4,128,6,137,7,144,9
0,0,0,3,0,4,1,15,1,21,1,34,1,40,1,51,1,56,1,66,1,71,1,75,2,82,3,92,3,96,3,100,3,113,3,121,3,131,4,143,5,153,7
0,0,0,7,0,17,1,23,1,28,1,43,1,49,1,54,1,68,2,75,2,83,2,94,2,98,3,105,3,112,3,116,3,122,4,132,5,138,5,147,5,161,6
0,0,0,4,0,13,0,14,0,34,0,37,0,38,1,49,1,63,1,73,1,79,2,91,2,96,3,103,3,109,3,116,3,129,3,133,4,142,5,146,5,159,5
0,0,0,9,1,15,1,19,1,27,2,39,2,51,2,54,2,66,2,71,2,80,2,85,2,88,3,94,3,105,3,109,3,124,3,132,3,139,4,148,5,158,5
0,0,0,7,0,17,1,27,1,38,1,44,1,47,1,53,1,57,1,59,2,65,2,72,2,75,2,80,2,92,2,98,3,99,3,108,3,113,4,119,4,130,5
0,0,0,8,0,22,1,29,2,32,2,43,2,47,2,50,2,56,2,61,2,68,2,86,2,95,3,99,3,109,3,120,3,126,4,132,4,137,4,144,4,149,4
0,0,0,3,0,6,0,12,0,23,0,36,0,44,0,48,0,50,0,64,0,72,0,74,2,77,3,80,3,91,3,98,3,108,3,126,3,132,4,140,5,158,5
0,0,0,0,1,8,2,16,2,26,3,31,3,34,4,39,4,44,4,46,4,54,4,65,4,67,6,70,6,74,6,79,6,88,6,103,6,113,6,121,6,138,6
0,0,0,8,1,12,2,13,2,15,3,19,3,22,3,27,4,35,4,38,4,48,5,48,7,52,7,56,7,57,9,58,9,64,9,67,9,67,10,67,10,67,10
0,0,0,5,0,8,0,9,0,20,0,26,0,35,0,39,0,41,0,48,0,55,0,60,1,68,1,74,1,78,2,82,3,88,3,94,3,98,3,102,6,107,8
0,0,0,8,1,9,1,16,1,27,1,41,1,52,1,57,1,63,2,71,2,74,2,81,3,87,3,91,3,98,3,106,3,119,4,122,6,129,6,132,8,137,9
0,0,0,7,0,11,1,16,1,29,1,34,1,35,2,39,3,49,3,59,3,64,3,73,3,81,4,87,4,96,4,99,4,102,5,107,5,112,6,123,6,132,7
0,0,0,2,0,14,0,28,0,29,1,37,2,47,2,55,3,59,3,61,3,64,3,73,3,86,4,93,4,95,5,98,5,109,5,122,6,126,6,133,6,149,6
0,0,0,6,0,10,0,21,1,29,1,37,1,47,2,54,2,58,2,64,2,73,3,78,3,94,3,97,3,104,3,110,4,114,5,124,5,138,5,149,6,155,7
0,0,0,9,0,16,0,21,0,36,0,49,0,56,0,58,0,82,0,96,0,106,0,122,0,131,2,142,2,146,3,152,4,160,4,164,5,167,6,185,7,191,9
0,0,0,19,0,25,1,32,1,40,2,48,2,56,3,58,4,62,5,64,5,83,6,87,6,92,6,100,6,102,7,112,7,117,7,128,7,133,7,151,7,162,8
0,0,0,3,0,11,0,20,0,38,0,53,0,59,1,63,1,66,1,74,1,79,1,86,1,89,2,102,2,113,3,121,3,135,3,152,4,160,4,168,4,171,4
0,0,0,2,0,8,0,14,0,35,0,51,0,69,0,82,0,107,0,116,0,131,0,138,0,157,0,170,0,179,1,195,2,204,3,211,4,219,5,230,5,241,6
0,0,0,10,0,20,0,32,0,37,0,47,0,55,1,59,1,67,1,69,2,74,2,83,2,89,2,94,2,99,2,104,3,112,3,126,3,135,3,145,3,151,3
0,0,0,3,0,10,0,20,0,27,0,35,0,40,1,45,1,48,1,55,1,64,1,73,1,84,2,93,2,101,3,105,4,112,4,126,4,148,4,157,6,165,7
0,0,0,4,2,9,2,12,2,14,2,17,3,29,3,39,3,46,3,52,4,57,4,60,4,63,5,70,5,77,5,87,5,88,6,98,6,106,6,117,6,133,8
0,0,0,10,0,21,0,31,0,41,0,52,0,67,1,68,2,71,2,78,3,91,3,98,6,104,7,104,7,104,7,104,7,104,7,104,7,104,7,104,7,104,7
0,0,0,1,0,2,1,2,1,12,2,15,2,21,3,23,3,25,3,27,3,31,3,36,4,47,5,52,5,59,5,64,5,74,7,82,8,93,8,98,8,101,10
0,0,0,9,0,15,0,28,0,36,0,56,0,68,0,77,0,85,0,97,0,106,0,108,2,111,2,116,2,129,2,135,2,144,3,151,3,158,3,165,4,179,5
0,0,0,1,0,9,0,15,1,22,1,36,1,46,1,48,3,56,3,58,3,67,3,81,3,95,3,101,3,104,3,117,4,123,5,130,5,134,6,142,6,158,6
0,0,0,12,0,27,0,35,0,47,1,49,1,62,1,66,1,72,2,77,2,91,2,101,2,107,2,127,2,132,3,139,3,149,4,158,4,170,4,174,6,184,6
0,0,0,2,1,8,2,14,2,29,2,46,2,59,2,67,2,76,2,82,3,90,3,96,3,105,3,109,3,114,4,123,4,134,4,148,4,161,4,183,4,189,5
0,0,0,4,0,8,1,24,2,31,2,40,2,54,2,61,2,70,2,73,4,78,4,80,4,85,4,93,4,97,4,107,4,111,4,119,5,125,6,132,6,150,6
0,0,0,6,0,14,1,32,1,39,1,47,1,49,3,53,3,62,3,65,3,71,3,74,4,87,4,91,4,105,4,118,4,131,4,136,5,145,6,162,7,168,9
0,0,0,6,0,15,0,22,0,36,0,44,0,55,0,67,1,72,1,76,1,88,1,95,1,113,2,125,2,131,2,137,4,142,5,151,5,157,6,163,7,168,9
0,0,0,9,1,10,2,13,2,26,2,35,2,45,2,49,2,62,2,68,2,74,3,78,4,81,4,86,4,94,4,100,4,109,4,119,4,126,4,139,5,149,7
0,0,0,1,1,7,1,12,1,21,1,28,2,38,2,42,3,46,3,52,4,60,4,63,4,71,4,76,4,86,4,98,4,107,4,111,4,123,4,130,6,139,6
0,0,0,2,1,18,1,28,1,38,1,55,1,62,1,65,2,69,2,77,2,88,2,96,2,100,4,103,4,106,4,113,4,120,4,133,5,153,5,159,5,165,6
0,0,0,4,0,16,0,26,0,38,0,45,0,61,0,72,0,86,0,103,0,111,0,118,0,123,1,131,1,147,2,151,3,155,4,162,5,169,5,177,6,187,6
0,0,0,7,0,15,0,25,2,31,2,36,2,42,3,48,3,56,4,61,4,66,4,69,4,82,4,94,4,98,4,101,4,108,5,121,5,133,5,135,6,143,7
0,0,0,3,1,13,1,23,1,37,1,44,1,45,2,48,2,53,2,56,3,61,3,66,3,74,4,80,4,89,4,94,4,107,4,113,5,121,6,133,6,139,6
0,0,0,8,1,19,1,22,2,26,2,30,2,37,2,41,2,48,2,52,3,55,4,61,4,77,4,97,4,112,4,118,5,127,5,134,5,139,6,140,7,148,9
0,0,0,4,0,5,1,17,1,19,2,26,2,40,2,47,2,55,2,69,2,81,2,84,2,86,4,89,4,96,4,104,4,108,4,120,4,144,4,153,4,164,5
0,0,0,9,0,15,0,18,0,24,1,31,1,40,2,42,2,54,3,56,3,61,3,65,3,73,4,76,4,83,4,88,4,97,5,106,5,122,5,132,6,148,6
0,0,0,2,1,8,1,15,1,27,1,27,2,38,2,44,3,52,3,56,3,62,3,72,3,80,5,84,5,88,6,100,6,104,6,112,6,133,7,135,8,145,9
0,0,0,8,0,18,0,27,0,34,0,35,1,39,2,40,2,43,2,54,2,58,3,65,3,70,3,82,3,89,3,102,3,109,3,118,4,127,4,131,4,141,5
0,0,0,10,0,16,0,19,0,28,0,36,1,53,2,58,2,60,2,64,2,77,2,91,2,106,3,113,3,122,3,130,4,138,5,144,5,148,7,153,8,163,10
0,0,0,5,0,7,0,9,0,15,0,23,1,28,1,30,1,36,1,43,1,52,1,58,2,71,2,75,2,78,2,92,2,105,3,113,3,122,3,132,3,153,3
0,0,0,0,0,12,0,21,0,21,2,23,2,25,3,28,3,42,3,48,3,53,3,61,3,67,3,77,3,83,3,86,4,94,4,101,4,115,4,133,4,149,4
0,0,0,10,0,15,0,21,0,34,0,45,0,53,0,61,1,68,1,78,1,84,1,88,1,99,2,105,2,111,2,130,2,137,2,148,2,153,3,165,3,178,3
0,0,0,16,0,21,0,26,0,37,0,44,0,57,0,63,0,72,0,79,0,93,0,102,0,113,0,119,0,128,0,136,1,153,1,164,3,179,3,202,3,211,4
0,0,0,3,0,12,0,33,0,42,0,48,0,54,0,58,1,61,1,65,1,69,1,71,1,83,2,98,2,98,2,103,2,111,2,128,2,139,2,147,2,154,3
0,0,0,7,0,8,1,13,1,21,1,36,1,37,2,46,2,56,2,59,2,63,3,69,3,80,4,85,4,93,4,99,4,103,4,118,4,123,5,136,5,145,6
0,0,0,3,0,10,0,13,1,16,1,23,2,29,3,38,3,40,3,44,4,49,4,53,5,60,5,63,5,72,5,76,6,82,6,92,7,93,8,102,8,105,10
0,0,0,5,1,13,1,29,1,35,1,45,1,57,1,62,1,70,1,76,1,80,2,92,2,100,2,105,2,121,2,145,2,154,2,176,3,185,3,185,3,185,3
0,0,0,1,2,9,2,11,2,16,2,25,2,30,3,32,3,36,4,39,4,43,4,47,4,51,4,58,4,63,4,74,4,90,5,91,6,105,6,114,7,116,10
0,0,0,7,0,16,0,25,0,31,1,44,1,52,1,55,2,58,2,70,2,72,3,73,4,74,4,85,4,89,4,100,4,113,4,133,4,152,4,159,4,168,5
0,0,0,5,1,8,1,13,1,22,1,25,1,34,1,41,1,47,1,55,2,61,2,68,2,74,3,75,3,92,3,99,4,101,5,110,6,120,7,126,7,140,7
0,0,0,5,0,8,1,22,1,29,1,42,1,46,1,51,1,53,2,62,2,67,2,76,2,82,2,85,2,92,2,104,2,114,2,125,2,134,2,143,2,157,2
0,0,0,7,2,9,3,15,3,16,3,25,3,37,3,43,3,46,5,51,5,52,5,55,5,58,6,62,6,71,6,77,6,88,6,94,7,107,7,114,7,123,8
0,0,0,5,0,13,0,15,1,17,1,27,2,38,2,46,2,47,2,57,2,69,2,76,2,81,2,90,2,97,3,102,3,113,3,133,3,137,4,153,4,173,4
0,0,0,5,0,10,1,22,1,31,2,43,2,51,3,61,3,63,3,67,3,70,4,79,4,80,6,83,6,87,6,92,7,98,7,102,7,113,9,114,9,119,9
0,0,0,5,0,17,1,18,1,26,1,32,1,56,1,60,2,68,2,77,2,81,3,86,3,90,3,94,3,103,4,109,4,119,4,130,5,140,6,150,6,173,7
0,0,0,4,0,20,0,32,0,32,1,43,1,52,2,54,2,59,2,67,2,72,2,84,2,93,3,101,3,102,4,105,4,107,4,112,5,118,6,123,8,129,10
0,0,0,7,0,14,0,20,0,27,0,39,0,42,0,45,1,55,1,62,1,66,2,73,2,84,2,93,2,112,2,123,2,126,3,130,3,138,3,142,4,145,7
0,0,0,7,0,13,0,19,1,22,2,27,2,38,2,45,2,48,3,51,3,52,4,62,4,67,4,71,4,85,4,97,4,104,5,104,6,111,7,114,8,120,9
0,0,0,1,0,7,0,8,1,16,1,34,1,49,2,51,2,55,2,65,2,70,2,75,3,79,3,84,3,87,3,96,3,105,3,117,3,131,3,136,3,147,5
0,0,0,5,0,10,0,15,0,25,0,29,1,31,1,34,1,40,1,47,1,50,1,60,1,67,1,71,1,78,1,89,2,104,2,111,2,118,3,146,3,160,5
0,0,0,9,0,12,1,15,2,26,2,33,3,39,3,46,3,49,3,52,4,55,4,60,4,68,4,74,4,78,4,94,4,105,4,116,5,122,6,127,6,134,7
0,0,0,4,0,12,0,15,2,19,2,26,2,35,2,38,2,46,2,55,2,60,2,66,2,71,2,78,2,89,2,95,2,99,2,104,3,115,3,140,3,150,3
0,0,0,5,0,17,0,27,0,35,0,42,0,54,0,67,1,74,1,78,1,83,2,90,2,98,2,111,2,121,2,123,2,140,2,152,3,162,3,169,3,188,3
0,0,0,1,2,2,2,14,2,16,2,28,2,37,3,45,3,50,3,58,3,63,3,68,4,73,5,77,5,81,5,89,5,100,5,110,6,115,7,122,7,134,7
0,0,0,22,0,26,1,28,2,32,3,38,3,46,4,47,4,52,4,58,4,61,5,62,6,63,7,69,7,72,7,79,7,84,7,91,7,95,8,99,8,101,9
0,0,0,6,0,17,0,24,0,35,0,44,1,50,1,54,2,61,2,65,2,70,4,74,4,79,4,85,4,89,5,96,6,100,6,102,6,109,8,110,8,116,9
0,0,0,5,1,13,1,23,2,27,2,28,3,30,3,43,3,53,3,66,3,72,3,75,3,90,3,101,3,105,4,109,5,119,5,132,5,144,5,155,6,165,8
0,0,0,4,0,7,1,15,1,25,1,31,1,33,1,39,1,51,1,61,1,64,2,82,2,90,2,95,2,106,2,116,3,132,3,134,4,139,4,147,4,170,4
0,0,0,0,2,13,2,23,2,33,2,41,2,49,2,60,2,68,2,75,2,83,2,85,3,86,3,94,3,104,3,109,3,120,3,133,3,136,4,145,5,153,8
0,0,0,2,0,15,0,26,0,35,0,46,0,52,0,61,1,68,1,70,2,74,2,77,2,84,2,96,2,104,2,107,3,114,3,124,3,130,4,140,4,146,5
0,0,0,2,1,13,1,15,1,18,2,23,2,31,2,45,2,54,2,59,3,62,3,65,3,69,3,74,3,81,3,101,3,109,3,115,5,125,5,134,5,143,6
0,0,0,11,0,12,2,13,3,25,3,35,3,43,4,46,4,51,4,58,5,62,6,66,6,71,7,77,7,80,7,86,7,92,8,100,8,102,8,104,9,118,9
0,0,0,2,1,19,1,28,1,35,2,48,2,49,2,56,2,60,3,66,3,76,3,90,3,96,3,109,3,120,3,125,4,139,4,142,5,151,5,165,5,172,5
0,0,0,4,0,14,0,19,1,25,1,28,2,38,2,46,2,48,2,57,2,63,2,73,2,85,3,89,3,94,3,108,3,112,3,117,4,126,5,135,6,141,8
0,0,0,9,0,13,0,21,0,40,0,46,0,49,0,54,0,65,0,72,0,83,0,86,1,106,2,109,2,118,2,124,2,131,3,148,3,154,3,163,3,170,4
0,0,0,1,0,6,0,15,0,31,0,44,0,58,0,74,0,84,1,92,2,97,3,102,3,106,4,109,4,116,4,127,4,131,6,135,6,151,6,165,7,179,8
0,0,0,10,0,14,0,15,0,27,2,34,2,35,2,42,2,50,3,52,4,59,4,64,5,77,6,80,6,86,6,89,6,93,6,101,7,111,7,120,7,138,7
0,0,0,7,0,16,1,25,1,31,1,41,1,50,1,55,2,65,2,70,3,74,3,78,4,82,6,86,6,99,6,102,7,105,7,114,8,125,9,127,10,127,10
0,0,0,7,0,9,0,19,1,29,1,37,1,43,2,47,2,52,2,63,2,69,2,76,2,78,5,83,5,90,5,92,5,93,6,107,6,125,6,130,8,138,9
0,0,0,2,0,12,0,18,0,28,0,30,0,36,1,40,1,44,1,48,2,54,2,64,2,71,2,80,2,89,2,97,2,106,3,118,3,124,3,128,4,135,6
0,0,0,3,0,8,1,18,1,22,2,29,2,29,3,33,3,35,3,40,3,43,3,52,3,57,3,69,3,79,3,81,3,95,3,97,4,100,6,108,7,115,8
0,0,0,10,0,19,0,28,0,35,0,42,0,47,0,55,0,61,0,71,0,80,0,92,0,104,0,112,0,124,0,138,0,143,1,149,1,156,2,164,3,172,3
0,0,0,6,0,12,0,21,0,24,0,29,1,32,3,35,3,38,3,45,3,49,4,52,4,59,4,67,4,75,4,76,4,89,4,94,5,104,5,112,6,120,8
0,0,0,5,1,9,1,14,1,21,1,30,1,36,2,39,2,43,2,56,2,67,2,80,2,89,2,96,2,104,2,111,2,126,3,136,3,161,3,167,4,186,5
0,0,0,5,0,13,0,20,0,37,0,48,0,55,1,56,1,64,2,72,2,86,2,95,2,101,2,116,2,123,2,134,2,162,2,167,4,179,4,191,5,191,10
0,0,0,8,0,14,0,20,0,28,0,41,1,54,1,59,2,62,3,63,6,66,6,68,6,72,9,74,9,80,9,84,9,84,10,84,10,84,10,84,10,84,10
0,0,0,5,0,21,0,30,0,41,1,51,1,60,1,71,2,75,2,80,2,88,4,91,4,97,4,105,4,109,4,115,4,131,4,145,4,172,4,182,4,191,5
0,0,0,14,0,24,0,29,1,33,1,49,1,59,1,67,1,73,1,80,2,86,2,94,2,100,4,113,4,117,4,124,4,137,4,148,5,157,5,166,7,173,7
0,0,0,12,0,17,1,31,1,45,1,47,2,49,2,54,2,59,2,71,2,73,2,79,3,84,4,87,4,90,4,96,5,106,5,116,5,132,5,135,6,139,7
0,0,0,2,0,16,0,21,1,27,2,30,2,35,2,39,3,45,3,49,3,54,4,58,5,63,6,66,6,74,6,82,6,89,6,106,6,118,6,132,6,141,7
0,0,0,6,0,19,0,27,0,33,0,41,1,48,1,51,1,55,2,61,2,66,2,70,2,79,2,90,2,100,3,108,3,119,3,133,3,144,3,165,3,170,4
0,0,0,0,0,12,0,16,0,35,0,43,0,53,0,58,0,71,0,76,0,95,0,105,1,113,1,128,1,142,2,145,2,161,2,167,3,173,4,179,4,184,5
0,0,0,2,0,7,0,10,1,24,1,38,1,47,1,55,1,64,1,74,1,82,1,95,1,106,1,115,1,124,1,132,1,142,1,157,1,169,1,183,2,195,3
0,0,0,7,0,20,0,25,0,34,1,40,1,41,1,46,2,49,2,57,3,61,4,67,4,74,4,85,4,88,4,99,5,103,5,105,6,114,6,122,6,133,7
0,0,0,4,1,17,1,30,1,37,1,49,1,65,1,69,1,73,1,77,1,82,1,98,1,100,2,107,2,118,3,125,4,137,4,139,5,148,5,158,6,168,7
0,0,0,2,0,4,0,13,0,25,0,26,0,31,0,38,0,45,0,58,0,67,0,72,0,80,1,96,1,106,1,114,1,125,2,141,2,152,2,163,3,169,6
0,0,0,2,1,16,1,21,2,30,2,31,4,33,4,44,4,54,4,60,4,65,4,67,5,76,5,78,5,87,5,99,5,106,5,122,5,138,5,153,5,168,5
0,0,0,4,0,7,1,10,1,16,2,18,3,19,3,23,3,37,3,46,3,50,3,69,4,73,4,86,4,102,4,110,4,124,4,132,6,137,6,142,6,148,7
0,0,0,1,0,9,0,20,0,29,0,32,1,39,1,44,1,50,1,59,2,63,2,68,3,77,3,89,3,101,3,112,3,118,3,126,3,133,5,142,6,149,6
0,0,0,8,0,11,0,19,0,29,0,35,1,52,1,65,1,71,1,80,1,90,1,96,1,98,2,110,2,119,2,126,2,134,2,139,2,147,4,156,4,163,5
0,0,0,12,1,20,1,24,1,30,1,39,2,40,2,46,2,53,3,58,4,61,5,67,5,76,7,79,7,82,7,86,9,91,9,94,9,98,9,105,10,105,10
0,0,0,7,0,11,1,20,2,26,2,30,3,38,3,39,3,43,3,47,4,55,4,61,4,65,4,75,4,80,4,86,4,92,4,96,5,113,5,120,5,128,6
0,0,0,0,0,3,0,14,0,27,0,32,0,40,0,55,0,63,0,81,0,85,1,89,1,97,2,105,2,113,2,118,3,132,3,145,4,169,4,184,4,191,6
0,0,0,6,1,8,2,10,3,16,3,23,3,24,3,34,3,38,3,44,3,47,4,54,4,59,4,80,4,85,4,92,4,97,5,114,5,128,5,140,5,147,6
0,0,0,3,1,6,1,11,1,15,1,16,1,23,1,30,1,37,2,45,2,49,2,54,2,60,2,66,2,74,2,81,2,88,2,91,5,99,5,107,5,119,5
0,0,0,7,0,18,0,19,1,26,1,33,1,44,1,48,1,52,2,58,2,62,2,72,2,90,2,97,2,116,2,132,2,142,2,153,3,154,4,162,4,180,5
0,0,0,6,0,8,0,14,1,14,2,20,2,24,3,26,3,31,3,34,3,38,3,46,3,51,5,60,5,66,5,71,5,76,6,82,6,88,6,100,7,106,8
0,0,0,1,2,6,2,14,2,22,2,31,3,38,4,46,4,49,4,55,4,57,4,61,4,71,4,78,4,81,4,92,4,103,4,121,4,137,4,150,4,161,4
0,0,0,13,0,26,0,36,0,41,1,52,1,69,1,75,3,84,3,89,3,101,3,111,3,121,3,129,3,140,3,159,3,170,3,180,4,191,5,200,6,212,7
0,0,0,5,0,11,0,15,1,16,1,18,2,24,3,35,3,44,4,53,4,57,4,64,4,73,5,78,5,85,5,89,5,97,5,106,5,112,7,121,7,135,7
0,0,0,8,0,27,0,41,0,47,0,55,2,57,2,63,2,66,2,69,2,80,2,88,2,99,2,106,2,115,2,127,2,139,2,149,2,160,3,168,4,190,4
0,0,0,14,0,15,1,25,1,31,1,45,2,47,3,49,3,50,3,54,4,57,4,64,4,73,4,79,4,84,4,91,4,108,4,114,5,121,6,128,6,141,6
0,0,0,1,0,10,0,18,0,26,0,35,0,50,0,55,0,60,0,73,0,87,0,96,0,104,0,119,0,129,0,133,1,142,2,156,2,172,2,184,2,203,3
0,0,0,1,0,10,0,16,0,18,1,22,1,31,1,41,1,48,1,55,2,59,3,64,3,68,3,77,3,81,3,96,3,103,3,115,3,131,3,148,3,164,3
0,0,0,12,0,22,0,29,0,46,1,56,1,67,1,80,2,88,2,98,2,112,2,122,3,125,3,136,3,151,3,165,3,174,3,187,3,198,4,206,5,218,7
0,0,0,7,0,14,0,17,0,20,0,27,0,31,1,33,2,39,3,43,3,45,3,49,3,62,3,68,3,75,3,78,4,80,4,85,7,88,7,91,7,92,10
0,0,0,9,0,19,0,28,0,36,1,50,1,52,1,67,1,79,1,84,1,89,1,101,1,105,4,115,4,127,4,139,4,144,4,150,5,159,5,173,5,185,6
0,0,0,4,0,28,0,43,1,46,2,53,2,56,2,65,2,77,2,84,2,100,2,103,4,113,5,115,5,119,5,125,5,134,5,144,6,157,6,162,7,170,8
0,0,0,6,1,14,1,27,1,36,1,42,2,56,2,59,2,67,2,80,3,92,3,95,3,103,4,105,4,117,4,124,4,135,4,142,4,145,6,151,7,168,7
0,0,0,5,0,11,1,18,1,32,1,37,2,45,2,57,2,62,2,69,2,74,3,76,6,80,6,89,6,91,6,102,6,108,6,123,6,127,8,135,8,151,9
0,0,0,4,1,18,1,24,1,34,1,44,2,47,2,57,2,61,2,71,2,77,3,83,3,95,3,102,3,108,4,115,4,124,4,142,4,156,4,164,5,171,6
0,0,0,2,0,13,0,18,1,21,1,30,1,38,1,41,1,54,1,55,2,59,3,64,4,78,4,87,4,92,4,98,4,107,4,114,5,122,5,124,7,136,8
0,0,0,10,0,11,0,25,0,29,0,34,0,41,0,46,0,56,0,60,0,67,0,70,1,74,1,80,1,93,1,102,1,118,1,125,1,139,1,148,1,155,3
0,0,0,2,0,8,0,17,0,19,0,29,1,38,1,52,1,59,2,61,2,67,3,75,3,86,3,94,3,99,3,104,3,110,4,119,5,130,5,154,5,171,5
0,0,0,8,0,17,0,30,0,37,1,49,1,53,1,60,1,63,2,77,2,87,2,94,2,100,3,111,3,123,3,133,3,144,3,147,3,160,3,170,3,183,5
0,0,0,5,0,22,0,31,0,36,1,38,2,51,2,55,2,61,2,71,2,85,2,95,2,101,2,112,2,120,2,126,2,136,2,151,2,161,2,173,2,180,2
0,0,0,2,1,18,1,23,1,34,1,42,2,55,2,60,3,70,3,72,4,79,4,84,4,98,5,101,5,105,6,108,6,113,6,118,6,128,7,144,8,148,9
0,0,0,19,0,27,0,28,1,33,1,45,2,50,2,55,2,56,2,66,2,75,2,89,2,101,2,111,2,124,2,126,3,130,4,141,4,153,4,162,4,183,5
0,0,0,13,0,23,0,30,0,47,1,49,1,58,1,68,1,73,1,86,1,96,1,100,2,111,3,118,3,125,3,129,3,135,3,150,3,160,4,170,5,177,8
0,0,0,5,0,14,0,19,0,30,1,42,1,52,1,63,1,68,3,72,3,78,3,85,4,92,5,93,5,97,6,100,6,110,6,120,7,133,7,152,7,172,7
0,0,0,9,1,21,2,38,3,45,3,56,3,62,3,66,3,75,3,82,3,91,3,97,3,105,3,110,3,128,3,135,3,139,3,145,3,149,3,165,3,177,4
0,0,0,5,0,14,1,25,1,34,1,41,2,48,2,55,2,63,2,76,2,85,2,91,3,95,4,101,4,111,4,118,4,124,6,133,7,139,8,150,9,163,10
0,0,0,2,0,11,0,17,1,28,1,33,1,52,1,55,2,59,2,67,2,80,2,86,2,94,2,104,2,115,2,117,2,117,4,124,4,132,4,150,4,161,4
0,0,0,11,0,15,0,24,0,32,2,45,2,52,3,58,3,66,3,70,4,79,4,86,4,91,4,100,4,111,4,120,4,131,4,148,5,168,5,177,5,188,6
0,0,0,10,0,15,0,24,1,29,1,40,1,46,2,59,2,68,2,70,3,80,3,83,3,86,3,99,3,106,3,116,3,125,3,146,4,159,4,169,6,181,6
0,0,0,1,0,8,1,17,1,30,1,36,1,41,1,46,1,60,1,66,2,74,2,84,2,88,3,97,3,105,3,119,3,132,3,140,3,152,4,163,4,181,5
0,0,0,8,0,23,0,31,0,37,0,50,0,66,1,77,1,82,1,89,2,91,2,97,2,113,2,129,2,151,2,170,2,196,2,208,2,226,2,235,2,246,5
0,0,0,12,0,18,0,28,0,39,0,47,0,53,0,54,1,56,2,62,3,70,3,79,3,84,3,90,3,104,3,114,3,125,3,135,4,144,4,164,4,178,5
0,0,0,9,0,17,0,25,0,31,0,46,0,53,0,55,0,58,1,62,1,69,1,78,1,89,1,122,1,133,1,149,1,159,2,165,2,178,2,188,3,200,3
0,0,0,2,0,11,0,25,0,35,0,48,1,54,2,57,2,65,2,79,2,89,3,92,4,111,4,115,4,122,4,125,5,138,5,145,5,154,5,173,5,184,5
0,0,0,6,0,16,0,22,2,34,2,37,2,48,2,53,2,65,2,75,2,82,2,94,3,101,4,107,4,122,4,128,4,130,6,136,7,140,8,152,9,159,10
0,0,0,6,0,12,0,24,0,27,1,35,1,42,1,53,1,60,1,70,2,85,2,96,2,105,2,111,2,119,4,124,4,128,4,135,4,141,4,152,4,165,4
0,0,0,13,0,23,0,28,0,30,1,42,1,52,1,58,2,63,2,79,2,86,2,103,2,109,4,112,4,117,4,126,4,132,5,134,5,141,5,147,5,153,6
0,0,0,7,0,22,0,32,0,38,0,41,0,50,0,65,0,73,0,77,0,88,0,100,1,104,2,110,2,118,3,126,3,130,3,139,3,154,3,167,3,181,3
0,0,0,4,0,17,0,18,1,25,1,39,1,46,1,54,1,58,1,61,2,68,3,71,4,77,4,87,4,92,4,107,4,115,4,138,4,154,4,167,5,184,6
0,0,0,7,0,8,1,16,1,31,1,45,1,51,2,57,2,60,3,66,3,74,4,80,4,87,4,92,4,97,5,109,5,118,5,127,5,135,6,150,6,154,9
0,0,0,6,0,17,0,21,0,34,0,41,1,55,1,61,1,65,2,69,2,74,2,79,2,83,3,90,3,101,3,110,4,114,4,121,5,125,6,132,6,138,8
0,0,0,4,0,19,1,29,1,41,2,44,3,45,3,53,3,56,4,58,4,63,5,68,5,70,5,75,5,79,6,81,7,88,8,96,8,103,8,107,9,111,10
0,0,0,11,0,12,2,24,2,34,3,41,3,47,3,53,3,63,3,68,3,73,3,77,3,91,4,96,4,101,4,106,4,115,4,130,4,143,5,154,5,174,5
0,0,0,1,2,10,2,16,3,20,3,28,3,35,3,43,3,47,3,59,3,71,3,81,3,95,4,99,4,102,4,111,4,124,4,129,4,133,5,141,6,151,6
0,0,0,8,0,16,0,22,0,35,0,40,0,44,1,54,1,57,1,64,1,66,2,71,2,81,2,92,2,104,3,108,3,124,3,133,4,147,4,158,4,183,4
0,0,0,3,0,11,0,17,2,18,3,21,4,22,4,30,4,39,4,46,4,51,4,65,4,72,4,85,4,89,4,93,5,98,6,112,6,122,6,128,7,139,8
0,0,0,6,0,13,0,21,2,21,3,24,3,30,3,31,3,44,3,48,3,53,3,57,4,66,5,72,5,77,6,87,6,92,6,104,6,106,6,115,6,130,6
0,0,0,9,0,13,1,18,2,23,3,34,3,39,3,44,3,52,3,53,4,55,6,60,6,62,6,65,6,71,6,74,7,77,7,79,8,89,8,100,8,112,9
0,0,0,2,1,8,1,16,1,24,1,34,1,43,1,50,1,58,1,63,1,72,1,86,1,87,2,88,2,92,2,98,2,112,2,133,2,142,2,160,2,174,3
