,run0,wkt0,run1,wkt1,run2,wkt2,run3,wkt3,run4,wkt4,run5,wkt5,run6,wkt6,run7,wkt7,run8,wkt8,run9,wkt9,run10,wkt10,run11,wkt11,run12,wkt12,run13,wkt13,run14,wkt14,run15,wkt15,run16,wkt16,run17,wkt17,run18,wkt18,run19,wkt19,run20,wkt20,target,chased
0,0,0,3,1,9,1,15,2,22,2,33,2,42,2,48,2,58,3,60,4,66,4,77,5,86,6,90,6,103,6,105,8,112,9,115,10,115,10,115,10,115,10,199,0
0,0,0,1,0,4,0,12,0,18,1,26,1,28,1,31,1,35,1,42,1,50,1,56,1,65,1,72,1,83,1,93,2,99,2,106,2,109,3,114,3,114,3,112,1
0,0,0,1,1,7,1,12,1,18,1,33,1,36,3,38,3,44,3,51,3,59,3,68,3,77,3,82,3,91,3,99,3,103,5,110,6,118,6,121,7,131,9,151,0
0,0,0,8,0,12,1,18,1,24,1,32,1,32,1,39,1,44,2,53,2,61,2,70,2,80,2,88,2,98,2,109,3,115,3,131,3,146,3,156,3,156,3,154,1
0,0,0,7,0,13,0,19,0,30,0,40,1,54,1,59,1,61,2,70,3,73,4,81,4,85,4,98,4,100,4,100,4,100,4,100,4,100,4,100,4,100,4,100,1
0,0,0,5,0,11,0,19,0,29,0,32,0,37,0,44,0,49,0,59,0,60,1,67,1,72,1,75,1,88,2,91,4,94,4,105,4,109,6,127,6,135,7,145,0
0,0,0,6,0,12,1,22,1,26,2,31,2,36,2,40,2,49,2,54,2,59,2,68,3,74,3,78,3,87,5,94,5,104,5,115,5,126,5,135,5,150,5,154,0
0,0,0,6,1,16,2,23,3,32,3,43,4,51,5,64,5,77,5,82,5,82,5,82,5,82,5,82,5,82,5,82,5,82,5,82,5,82,5,82,5,82,5,162,0
0,0,0,6,0,13,0,18,1,23,1,30,1,37,1,42,2,47,2,55,2,66,2,74,2,81,2,87,2,88,3,89,3,98,4,105,5,110,7,116,9,120,9,160,0
0,0,0,6,0,26,0,30,1,38,1,43,2,46,2,60,2,64,2,66,4,77,4,82,4,86,5,93,5,96,6,100,7,102,9,110,10,110,10,110,10,110,10,159,0
0,0,0,9,0,17,0,20,0,27,0,34,0,47,0,50,1,52,1,55,2,58,3,62,3,64,4,68,4,70,5,81,5,90,5,100,5,106,6,111,8,118,8,131,0
0,0,0,5,0,15,0,26,0,30,0,39,0,40,1,46,2,49,2,52,3,61,3,64,3,69,3,73,3,83,3,98,3,105,3,111,3,121,4,127,4,142,5,150,0
0,0,0,1,3,2,3,7,3,20,3,21,3,29,3,34,3,43,3,46,4,54,4,64,4,71,5,72,5,77,6,88,7,97,8,99,9,101,10,101,10,101,10,159,0
0,0,0,8,0,11,0,12,0,26,0,30,0,39,0,48,0,51,1,63,1,65,2,69,2,75,2,83,2,97,2,103,2,106,2,113,2,132,2,139,2,139,2,139,1
0,0,0,2,0,2,0,3,2,4,2,10,2,13,2,19,2,22,2,23,2,35,2,39,2,42,5,45,5,49,5,49,5,49,6,58,6,62,6,66,6,72,6,68,1
0,0,0,4,1,14,1,23,1,30,1,35,1,41,1,44,1,46,1,54,2,56,2,61,3,64,3,70,3,76,3,82,4,84,5,92,5,110,5,110,5,110,5,108,1
0,0,0,4,0,10,0,13,2,16,2,24,2,31,2,47,2,51,2,55,2,62,4,68,4,71,5,79,5,83,5,87,6,92,7,103,7,116,7,125,7,141,7,138,1
0,0,0,8,0,15,0,29,0,37,0,54,0,63,0,66,1,69,1,72,1,74,2,79,2,83,3,87,3,94,4,112,4,115,4,122,5,128,5,133,5,133,5,133,1
0,0,0,7,0,15,0,33,0,45,0,53,1,60,1,63,1,67,1,69,2,71,2,79,2,87,2,90,2,99,2,109,2,115,2,122,2,127,4,138,5,150,5,150,1
0,0,0,7,0,19,0,29,1,47,1,48,1,55,1,62,1,68,1,82,1,85,2,88,2,91,2,109,2,114,3,123,4,128,5,132,6,140,6,149,6,155,8,156,0
0,0,0,5,0,5,1,14,1,23,1,38,1,49,1,60,2,66,3,72,3,81,3,86,3,87,5,95,5,98,5,109,5,121,5,141,5,147,5,155,5,155,7,192,0
0,0,0,2,0,4,1,9,1,24,1,36,1,54,1,56,2,60,2,69,2,74,2,83,2,101,2,106,2,107,3,124,3,135,3,138,3,151,3,166,3,166,3,163,1
0,0,0,14,1,20,2,27,2,38,2,46,2,57,2,69,2,81,2,90,3,99,4,101,4,105,4,108,4,110,5,115,6,132,7,144,7,154,7,167,7,174,7,172,1
0,0,0,3,0,13,0,20,0,21,1,30,1,43,1,46,1,50,1,64,1,68,2,78,2,90,2,94,2,106,2,116,2,127,3,139,4,146,6,149,7,157,8,242,0
0,0,0,5,0,5,1,6,1,12,1,17,2,20,2,28,2,35,2,51,2,57,2,61,3,66,4,74,4,79,4,88,4,95,4,98,5,103,6,112,6,117,6,152,0
0,0,0,2,1,16,1,18,2,19,2,33,2,40,2,55,2,57,2,66,2,70,3,73,3,83,4,91,4,94,4,108,5,114,6,127,6,135,6,141,6,146,7,166,0
0,0,0,2,1,6,1,7,2,9,2,13,2,14,2,17,3,26,3,28,5,32,5,47,5,47,7,52,7,54,9,58,9,58,10,58,10,58,10,58,10,58,10,134,0
0,0,0,9,0,28,0,41,0,46,0,58,0,58,0,58,0,58,0,58,0,58,0,58,0,58,0,58,0,58,0,58,0,58,0,58,0,58,0,58,0,58,0,105,0
0,0,0,9,0,14,0,24,1,30,1,35,2,37,2,38,2,46,2,52,2,69,2,77,2,91,2,100,2,104,2,104,2,104,2,104,2,104,2,104,2,104,2,102,1
0,0,0,5,1,14,1,25,1,31,1,40,1,46,2,48,3,51,5,53,5,56,5,66,6,71,8,78,8,78,9,85,9,87,10,87,10,87,10,87,10,87,10,180,0
0,0,0,3,0,9,0,16,0,30,0,47,0,60,1,66,1,76,1,78,1,79,1,79,1,79,1,79,1,79,1,79,1,79,1,79,1,79,1,79,1,79,1,159,0
0,0,0,10,1,13,1,15,1,19,2,25,2,31,2,38,2,43,3,50,3,57,3,65,4,75,4,81,4,98,4,109,4,121,5,132,6,140,7,156,7,160,8,185,0
0,0,0,11,0,21,0,30,0,44,0,56,0,61,1,85,1,90,2,97,2,106,2,113,3,124,3,132,3,139,3,148,4,156,5,161,5,166,5,175,7,180,9,190,0
0,0,0,7,0,8,0,10,0,25,1,28,1,38,1,43,1,60,1,63,2,67,3,73,4,79,4,89,4,94,5,98,5,120,5,128,5,135,5,144,6,150,8,151,0
0,0,0,4,0,14,0,19,0,29,0,39,0,44,0,57,1,61,1,67,1,80,1,84,1,91,2,94,2,103,2,109,2,128,2,141,2,158,2,173,3,173,3,169,1
0,0,0,3,0,4,1,12,1,23,1,42,1,50,1,57,1,67,1,76,1,84,1,86,2,90,3,96,3,103,3,108,4,119,4,131,5,143,5,147,6,156,7,169,0
0,0,0,9,0,13,1,20,1,31,1,39,1,43,2,50,2,58,2,61,2,64,2,69,2,77,2,84,2,89,3,99,3,107,4,126,4,135,4,147,4,150,4,150,1
0,0,0,6,0,9,2,15,2,23,2,27,4,32,4,38,5,41,5,43,6,48,6,58,6,66,6,70,6,75,6,82,6,86,6,96,6,102,6,106,7,112,7,140,0
0,0,0,11,0,31,0,48,0,60,0,66,0,69,1,73,1,75,2,80,2,85,2,99,2,107,2,113,2,115,3,129,3,131,4,141,4,150,4,158,4,169,4,166,1
0,0,0,4,0,8,1,17,2,24,2,39,2,47,2,50,2,57,2,65,2,70,2,74,3,80,5,81,5,88,6,95,7,95,9,95,9,95,9,95,9,95,9,188,0
0,0,0,6,0,12,0,20,0,21,1,31,2,33,2,36,3,47,3,56,3,60,3,64,5,67,5,86,5,92,5,96,5,109,5,127,5,141,5,147,5,147,5,144,1
0,0,0,2,0,10,0,17,0,32,0,40,0,46,0,49,0,53,0,57,0,65,0,69,0,75,2,78,2,89,2,98,2,107,4,115,4,126,4,130,5,143,5,140,1
0,0,0,5,0,16,0,28,0,31,1,35,2,41,2,50,3,58,3,62,3,70,3,75,3,85,3,93,3,98,3,101,3,111,3,128,3,132,4,150,4,150,4,149,1
0,0,0,7,0,9,1,14,1,18,1,28,1,38,2,42,2,46,2,54,2,61,3,66,3,79,4,86,4,91,4,98,5,107,5,113,5,117,7,121,8,126,9,165,0
0,0,0,1,1,4,1,13,2,15,2,21,2,26,2,39,2,44,2,54,2,60,2,65,2,75,2,81,2,88,2,98,3,111,3,118,3,126,4,130,5,139,6,149,0
0,0,0,3,0,4,0,10,0,21,0,28,0,35,0,46,0,53,0,63,0,70,1,73,2,80,3,84,3,91,3,95,3,102,3,116,3,129,4,133,5,137,7,146,0
0,0,0,3,2,3,3,5,3,7,3,20,3,30,3,35,3,45,3,54,3,60,5,68,5,85,5,89,5,93,5,98,6,113,6,125,6,131,7,140,7,142,7,142,1
0,0,0,5,0,11,0,20,0,22,2,38,2,49,2,54,3,61,3,69,3,72,3,79,3,86,3,100,3,111,3,120,3,127,4,128,5,133,7,135,8,145,8,164,0
0,0,0,2,1,6,1,13,1,35,1,44,1,51,2,59,2,68,2,77,2,81,3,85,3,94,3,102,3,109,3,116,4,121,4,129,4,136,4,147,4,154,4,154,1
0,0,0,9,0,21,0,24,1,41,1,51,1,51,1,54,1,62,1,68,1,74,1,81,1,87,1,92,1,107,1,122,1,127,1,134,1,149,1,150,1,150,1,150,1
0,0,0,0,1,1,2,7,3,15,3,34,3,52,3,62,3,69,3,75,5,79,5,84,6,95,7,97,7,99,9,100,10,100,10,100,10,100,10,100,10,100,10,179,0
0,0,0,2,2,3,2,10,2,16,2,25,3,29,4,31,4,45,5,49,5,53,5,65,5,74,5,82,5,93,6,96,6,114,7,120,7,127,7,128,8,133,8,212,0
0,0,0,4,0,11,0,28,0,38,0,49,0,57,0,60,1,62,1,73,1,76,1,86,1,92,1,98,1,105,1,114,1,123,1,134,1,144,1,157,1,157,1,155,1
0,0,0,6,0,7,2,11,2,20,2,27,2,41,2,50,2,59,2,61,3,71,3,75,3,87,3,93,3,97,3,100,4,103,6,108,6,112,8,121,8,126,8,146,0
0,0,0,2,0,4,0,12,0,15,0,25,0,31,1,35,1,43,1,51,2,62,2,67,2,76,2,85,2,91,3,107,3,107,3,107,3,107,3,107,3,107,3,106,1
0,0,0,5,1,11,1,23,1,28,1,47,1,53,1,57,2,68,2,84,2,90,3,100,3,115,3,125,3,144,3,148,3,157,3,163,3,174,3,174,3,174,3,186,0
0,0,0,8,0,11,0,20,0,23,0,33,0,36,0,38,0,42,0,46,1,52,2,56,2,60,2,62,2,69,2,74,2,93,2,104,2,107,3,118,3,118,3,117,1
0,0,0,8,0,20,0,29,0,40,0,42,2,45,2,56,2,60,2,80,2,86,4,96,4,101,4,111,4,115,4,119,5,124,5,140,6,150,7,161,7,169,7,169,1
0,0,0,9,0,10,0,19,1,23,1,25,1,37,2,40,2,49,2,61,2,67,2,70,2,77,2,80,2,87,2,97,2,117,2,126,3,138,3,141,3,141,3,141,1
0,0,0,6,0,15,0,22,0,27,1,31,2,39,2,43,3,47,3,54,3,58,4,68,4,74,5,85,5,92,6,100,6,106,6,113,6,118,7,125,7,141,7,158,0
0,0,0,3,0,12,0,17,0,30,0,45,0,47,0,55,1,60,1,69,3,72,3,76,3,83,3,87,3,94,3,100,3,110,3,121,3,125,3,125,3,125,3,124,1
0,0,0,2,0,7,0,17,0,27,0,36,0,46,0,51,0,58,0,63,1,70,2,74,3,80,3,94,3,110,3,119,3,122,4,134,4,153,4,169,4,176,4,174,1
0,0,0,5,0,5,0,9,1,14,1,35,1,42,2,44,2,50,2,62,2,74,2,86,2,93,2,100,2,109,2,113,2,117,2,122,2,122,2,122,2,122,2,120,1
0,0,0,18,0,30,0,33,1,40,1,40,2,50,2,55,2,66,2,80,2,83,2,87,3,99,3,111,3,124,3,134,3,145,3,149,4,152,6,160,8,161,10,174,0
0,0,0,6,1,17,2,18,2,29,2,30,3,33,3,38,3,46,3,52,3,57,3,63,3,66,3,76,3,85,3,91,4,93,5,104,6,113,7,125,7,132,8,130,1
0,0,0,8,0,9,1,13,1,19,1,23,2,26,3,30,3,38,3,49,3,54,3,56,3,64,4,76,4,80,5,98,5,107,6,118,6,132,6,142,7,143,10,146,0
0,0,0,2,0,20,0,22,0,35,1,35,2,37,3,39,3,42,3,49,3,50,3,60,3,64,3,71,3,77,3,86,3,88,4,91,4,106,4,119,4,123,4,121,1
0,0,0,4,1,17,1,18,1,24,2,34,2,35,2,39,2,43,2,50,2,56,2,64,3,70,3,84,3,92,3,102,3,110,3,121,3,138,3,145,3,151,3,148,1
0,0,0,5,0,20,0,29,0,40,0,41,0,50,0,53,0,62,0,68,0,71,1,73,1,85,2,87,2,99,2,105,2,113,2,127,3,134,4,140,4,166,4,161,1
0,0,0,5,0,23,0,30,0,34,0,40,2,46,2,49,2,54,2,61,2,65,2,70,2,73,3,79,3,81,5,86,5,90,5,92,5,110,5,124,6,133,8,135,0
0,0,0,2,0,8,1,10,2,14,2,19,2,24,2,26,3,37,3,50,3,60,3,71,3,79,4,81,4,86,5,93,5,99,6,107,9,119,9,123,9,136,9,151,0
0,0,0,10,0,11,0,27,0,33,0,34,1,56,1,60,1,64,1,78,1,83,1,91,1,103,1,114,1,124,2,131,2,137,3,151,3,164,3,183,3,189,3,189,1
0,0,0,2,1,6,1,10,1,16,1,19,1,27,1,33,1,43,1,48,1,54,1,64,1,70,2,76,2,88,2,102,3,105,3,112,3,126,3,135,3,135,3,135,1
0,0,0,9,1,10,2,13,2,20,2,21,3,29,3,30,3,35,4,37,4,38,5,44,5,47,6,57,6,61,6,65,6,75,6,81,6,91,6,98,6,102,6,102,1
0,0,0,3,0,6,1,12,1,25,1,26,1,29,1,32,2,36,2,38,2,42,2,45,2,47,4,49,4,54,4,59,4,61,6,69,7,77,7,85,8,92,8,117,0
0,0,0,8,0,19,0,30,0,41,1,46,1,60,1,63,1,72,1,77,1,93,1,104,1,114,2,128,2,143,2,146,4,148,4,154,6,166,6,166,6,166,6,166,1
0,0,0,4,0,12,0,16,0,23,0,45,0,64,0,69,1,74,1,78,1,85,1,91,2,98,2,105,2,116,2,119,3,125,4,131,4,138,5,145,6,158,6,171,0
0,0,0,21,0,24,1,41,1,56,1,59,1,84,1,87,1,91,2,98,2,102,3,115,3,120,3,131,3,137,4,146,4,148,4,152,4,154,4,154,4,154,4,154,1
0,0,0,9,0,17,1,24,2,39,2,49,2,59,2,63,2,68,2,79,2,82,2,88,2,92,3,96,3,100,3,110,3,112,4,127,4,135,4,149,4,149,4,147,1
0,0,0,1,0,5,0,16,0,21,1,33,1,36,1,42,2,53,2,59,3,69,3,78,3,79,4,91,4,99,4,103,6,108,7,113,8,117,8,129,9,137,9,144,0
0,0,0,3,1,15,1,17,1,32,1,36,1,46,2,55,2,64,2,68,3,77,3,79,3,83,3,90,3,95,3,101,3,114,5,119,5,119,5,119,5,119,5,119,1
0,0,0,10,0,17,0,29,0,39,1,41,2,55,2,64,2,68,2,74,3,80,3,84,3,89,3,100,3,102,4,109,5,115,7,118,8,120,9,120,10,120,10,173,0
0,0,0,16,0,24,1,28,1,43,1,54,2,64,2,67,3,75,4,80,4,85,5,86,5,92,5,95,5,107,5,109,6,115,6,122,7,129,7,133,7,138,9,142,0
0,0,0,2,1,3,2,10,2,16,3,22,3,37,3,47,3,55,3,64,3,76,3,80,5,88,5,93,5,101,5,110,5,119,5,127,5,131,6,143,7,148,8,171,0
0,0,0,7,0,14,2,19,3,26,4,29,4,40,4,44,4,46,5,51,5,55,6,63,6,70,6,80,6,86,6,99,6,110,6,119,6,126,8,136,8,141,8,180,0
0,0,0,24,0,38,0,47,0,55,0,73,0,83,0,91,0,103,1,107,1,128,1,137,1,142,2,142,2,142,2,142,2,142,2,142,2,142,2,142,2,142,2,139,1
0,0,0,5,0,5,1,10,2,24,2,44,2,44,3,46,3,57,3,59,4,62,4,70,4,81,4,91,4,98,4,100,5,106,6,106,6,116,7,118,8,125,9,128,0
0,0,0,5,1,11,3,14,3,18,4,23,4,31,4,35,4,39,4,41,5,47,5,51,5,55,7,56,7,62,8,64,9,67,9,68,10,68,10,68,10,68,10,139,0
0,0,0,0,1,11,1,18,1,27,1,35,1,40,1,49,1,56,1,65,2,67,3,71,3,75,3,81,3,85,3,88,4,95,4,110,5,116,5,126,7,139,8,136,1
0,0,0,16,0,19,0,24,1,27,1,41,1,47,2,53,2,58,2,64,2,67,2,83,2,88,2,101,2,102,3,116,3,116,3,116,3,116,3,116,3,116,3,116,1
0,0,0,1,1,11,1,13,1,22,1,29,1,36,2,43,2,47,2,63,2,68,2,74,2,84,2,97,2,114,2,120,2,123,4,135,4,141,5,148,6,151,7,173,0
0,0,0,3,0,4,1,6,1,14,1,14,1,14,1,14,1,14,1,14,1,14,1,14,1,14,1,14,1,14,1,14,1,14,1,14,1,14,1,14,1,14,1,121,0
0,0,0,6,0,10,0,13,0,17,0,25,1,32,1,39,1,45,1,53,1,57,1,69,1,76,1,84,1,94,1,110,1,126,2,136,3,144,3,163,4,172,5,187,0
0,0,0,9,1,14,1,28,1,33,2,38,3,49,3,53,3,67,3,74,4,80,4,97,4,106,4,112,4,117,5,121,6,126,6,140,7,148,8,152,9,157,10,192,0
0,0,0,6,0,7,0,7,1,10,1,19,1,26,1,32,1,35,1,36,1,36,1,36,1,36,1,36,1,36,1,36,1,36,1,36,1,36,1,36,1,36,1,85,0
0,0,0,15,0,26,0,33,0,46,2,52,2,60,2,60,2,60,2,60,2,60,2,60,2,60,2,60,2,60,2,60,2,60,2,60,2,60,2,60,2,60,2,192,0
0,0,0,4,0,10,1,15,1,23,1,29,1,29,1,29,1,29,1,29,1,29,1,29,1,29,1,29,1,29,1,29,1,29,1,29,1,29,1,29,1,29,1,174,0
0,0,0,3,1,5,1,7,2,12,5,14,5,23,6,26,7,32,8,33,8,41,8,44,8,56,8,64,8,67,9,76,9,80,10,80,10,80,10,80,10,80,10,140,0
0,0,0,4,1,7,2,13,2,16,4,25,4,27,4,39,4,43,4,50,4,61,4,64,5,70,6,81,6,83,7,92,7,100,8,110,9,110,9,114,10,114,10,142,0
0,0,0,7,1,10,1,25,1,33,1,36,1,39,1,49,1,52,2,60,2,67,3,73,3,87,4,89,4,100,4,109,5,117,6,129,7,135,7,144,7,157,7,171,0
0,0,0,2,0,10,0,12,2,17,3,23,4,24,4,35,4,37,5,42,6,47,6,60,7,65,7,73,7,90,7,107,8,117,8,132,8,135,10,135,10,135,10,185,0
0,0,0,8,0,22,1,24,2,28,2,33,2,41,2,48,2,58,2,64,2,72,2,78,3,82,4,83,4,89,4,95,4,105,5,116,6,121,7,126,8,138,8,196,0
0,0,0,4,0,15,1,24,2,27,3,27,3,35,3,42,3,49,4,55,4,59,5,62,5,66,5,74,5,78,5,94,5,101,5,108,5,112,6,123,6,132,7,134,0
0,0,0,5,0,7,0,16,0,19,0,25,1,34,1,38,2,45,3,50,4,55,5,67,5,73,5,83,5,92,6,98,6,111,6,122,7,126,8,129,10,129,10,169,0
0,0,0,3,0,6,0,11,0,19,1,28,2,33,2,36,2,42,3,51,3,68,3,72,3,80,5,82,5,96,5,109,5,114,6,125,6,138,6,151,8,155,9,170,0
0,0,0,6,0,10,0,16,1,22,2,30,3,45,3,49,5,54,5,63,5,67,5,71,5,75,7,83,7,83,8,84,8,86,9,87,10,87,10,87,10,87,10,169,0
0,0,0,2,0,10,0,16,1,20,1,24,2,32,2,37,2,41,2,46,2,49,2,57,3,65,4,71,4,78,4,98,4,102,5,109,5,118,6,132,6,137,7,149,0
0,0,0,13,0,22,0,28,1,38,1,46,1,57,1,60,2,62,3,66,4,68,4,77,4,87,4,95,4,104,4,117,4,123,5,137,5,146,6,149,7,153,7,150,1
0,0,0,5,1,6,2,19,2,32,2,37,2,41,2,47,2,50,3,52,3,58,3,67,3,78,3,84,3,100,3,107,4,112,4,123,4,134,4,151,4,167,5,164,1
0,0,0,9,0,15,0,31,1,31,2,34,2,37,2,40,2,51,2,55,2,60,2,71,2,76,3,79,3,89,3,92,3,104,3,109,4,109,4,109,4,109,4,106,1
0,0,0,5,0,6,0,17,0,31,0,38,0,47,0,53,0,68,0,71,1,83,2,93,2,98,2,109,2,113,2,120,3,132,3,132,3,132,3,132,3,132,3,129,1
0,0,0,7,1,22,1,28,2,35,2,45,2,53,2,58,2,62,3,63,4,67,4,82,4,98,5,107,5,112,5,122,5,136,5,144,6,158,7,174,7,197,7,192,1
0,0,0,3,0,7,1,15,1,24,1,36,1,41,1,49,1,56,1,68,1,73,1,89,1,104,1,118,1,121,2,123,3,134,3,148,3,148,3,148,3,148,3,148,1
0,0,0,2,1,11,1,20,1,35,1,37,1,40,1,50,1,56,1,62,1,73,1,76,2,80,2,87,2,93,2,103,2,105,3,108,3,116,3,123,3,123,3,120,1
0,0,0,5,0,16,0,23,1,28,1,39,1,51,1,53,1,58,1,64,1,70,2,76,3,76,4,78,4,88,4,95,5,104,6,109,7,114,8,118,8,124,8,181,0
0,0,0,2,0,8,0,16,0,19,1,21,2,24,3,28,3,30,4,31,4,33,4,36,5,42,5,47,5,50,5,59,5,68,5,74,5,78,6,93,6,103,6,107,0
0,0,0,5,0,16,0,31,0,40,0,56,0,62,1,67,1,71,1,77,1,88,1,99,1,102,3,108,3,116,3,122,4,128,4,133,5,141,6,145,7,150,7,162,0
0,0,0,1,1,8,1,22,1,34,1,38,1,39,2,43,3,58,3,65,3,69,4,88,4,114,4,131,4,138,4,143,4,154,4,173,4,194,5,201,5,208,7,213,0
0,0,0,3,0,12,0,19,0,36,0,52,0,61,0,67,0,69,0,79,0,85,0,94,0,102,1,109,1,112,2,116,2,118,2,126,2,133,2,135,3,136,3,136,1
0,0,0,4,0,12,0,22,2,31,2,31,3,34,4,50,4,54,4,59,4,70,5,78,5,82,5,89,5,99,5,108,6,118,7,129,7,137,8,146,9,159,9,191,0
0,0,0,12,0,24,0,40,0,43,2,47,2,60,2,78,2,82,2,90,2,99,3,106,3,113,4,115,4,126,4,131,4,132,4,140,4,142,4,142,4,142,4,142,1
0,0,0,5,0,10,0,20,0,32,0,43,0,61,0,67,0,74,0,78,1,89,1,100,1,114,1,139,1,143,2,149,2,159,2,170,2,193,2,204,2,204,2,204,1
0,0,0,0,1,10,2,17,2,29,2,34,3,45,3,49,4,54,4,61,5,67,5,71,6,78,7,82,7,84,8,90,9,97,9,100,9,103,9,109,9,109,10,165,0
0,0,0,13,0,25,0,33,0,43,1,49,1,56,1,62,3,75,3,80,4,84,5,102,5,112,7,115,7,117,8,119,8,120,8,120,9,120,9,120,9,120,9,219,0
0,0,0,12,0,32,0,35,0,44,0,52,0,59,0,62,0,67,0,85,0,90,0,93,0,93,0,93,0,93,0,93,0,93,0,93,0,93,0,93,0,93,0,93,1
0,0,0,4,0,21,0,23,1,32,1,50,1,56,1,64,2,85,2,89,2,102,2,119,2,129,2,139,2,143,3,153,3,156,4,167,4,170,5,184,5,190,5,186,1
0,0,0,9,0,10,0,11,2,18,2,22,3,27,3,39,3,48,4,51,4,57,4,64,5,68,6,71,6,84,6,98,6,104,6,125,7,138,7,152,7,164,8,171,0
0,0,0,5,0,11,0,18,1,27,1,37,1,38,1,43,1,50,1,59,1,65,1,72,2,79,2,87,2,95,2,99,3,109,3,117,3,127,3,132,3,134,5,169,0
0,0,0,4,0,6,0,16,0,28,0,40,0,55,0,64,0,68,0,77,0,85,1,92,1,100,1,110,1,115,1,117,2,132,2,136,3,142,3,151,3,155,3,152,1
0,0,0,9,0,29,0,32,0,35,1,41,1,48,1,60,1,68,1,81,1,85,1,91,2,97,3,100,3,105,3,116,4,131,4,135,5,152,5,158,7,161,9,172,0
0,0,0,6,0,8,0,14,0,25,0,34,0,42,0,51,0,60,0,67,1,73,1,83,1,94,3,97,3,104,4,109,4,112,4,117,4,124,5,127,6,136,7,137,0
0,0,0,12,0,24,0,31,0,45,0,51,0,57,0,61,1,69,1,71,1,76,1,80,1,92,1,106,1,117,2,122,2,129,3,139,3,152,3,156,3,156,3,156,1
0,0,0,2,1,10,1,18,1,21,1,22,1,29,1,33,1,46,1,53,1,61,3,64,3,73,5,80,5,89,5,95,5,107,6,112,6,117,6,124,6,135,7,172,0
0,0,0,7,0,11,0,26,0,41,1,59,1,76,1,81,1,87,2,92,2,102,2,107,3,112,5,115,5,122,5,127,6,134,6,138,7,141,8,152,9,152,10,184,0
0,0,0,6,0,19,0,26,0,34,0,50,0,63,0,74,0,82,0,94,1,98,2,101,2,106,2,119,2,126,3,133,3,152,3,159,4,168,4,181,5,181,5,181,1
0,0,0,8,0,14,0,19,0,39,0,51,0,54,0,65,1,69,1,84,1,95,1,100,1,105,2,121,2,135,2,139,2,151,2,151,2,151,2,151,2,151,2,149,1
0,0,0,1,1,7,1,10,1,23,1,31,1,42,2,52,2,58,3,65,3,74,3,79,3,82,3,89,3,97,4,102,5,111,5,122,5,128,5,137,6,144,6,184,0
0,0,0,4,0,15,0,18,0,26,1,50,1,58,1,68,1,73,1,76,2,80,3,85,3,90,3,97,3,105,3,119,3,125,4,131,4,151,4,156,6,160,6,178,0
0,0,0,10,1,20,1,26,1,35,1,48,2,50,4,57,4,61,4,69,4,78,4,85,5,91,5,100,5,114,6,122,7,129,7,131,9,131,10,131,10,131,10,173,0
0,0,0,2,0,15,0,19,1,20,2,32,3,36,3,45,3,50,3,52,4,55,4,66,4,73,4,82,4,91,5,98,5,108,6,116,6,125,6,134,7,137,9,178,0
0,0,0,10,0,11,0,19,0,29,0,37,0,45,1,58,1,63,1,74,1,82,2,89,2,92,3,100,3,105,3,118,3,123,4,133,5,145,5,158,6,164,6,164,1
0,0,0,7,0,14,0,38,0,41,0,47,0,56,0,62,1,71,1,81,1,89,1,105,2,107,2,111,2,118,2,125,2,136,2,141,3,146,4,162,5,162,5,162,1
0,0,0,1,2,10,2,20,2,31,3,33,4,39,4,54,4,65,4,67,5,69,5,73,7,85,7,93,7,99,8,107,8,111,8,119,9,121,10,121,10,121,10,189,0
0,0,0,14,0,23,0,32,1,41,1,46,1,59,1,69,1,75,1,78,2,87,2,93,2,98,2,107,2,121,2,125,3,128,4,134,4,142,4,148,4,157,5,182,0
0,0,0,5,0,10,0,19,0,28,0,40,1,51,1,54,2,65,2,68,2,77,2,85,2,93,2,101,2,110,2,122,2,134,3,159,3,170,4,179,4,184,4,182,1
0,0,0,14,0,15,0,23,0,29,0,47,0,62,0,68,0,80,2,90,2,105,2,114,2,124,2,143,2,152,2,175,2,183,3,192,3,208,4,212,5,223,5,247,0
0,0,0,9,0,13,0,20,0,30,0,36,1,40,2,44,3,52,3,61,3,68,3,75,4,82,6,85,6,90,6,98,6,108,7,112,7,113,9,115,10,115,10,179,0
0,0,0,8,0,19,0,31,0,44,0,52,1,69,1,75,1,86,1,93,1,107,1,123,1,136,1,144,1,149,2,156,2,169,2,188,2,196,2,204,2,204,2,201,1
0,0,0,11,0,18,0,25,0,26,1,36,1,38,1,42,1,45,1,51,1,56,2,71,2,77,3,85,3,105,3,111,4,119,5,128,5,137,6,143,7,147,9,185,0
0,0,0,2,0,22,0,29,1,30,1,48,2,52,2,57,2,63,2,77,2,86,2,92,3,101,3,108,3,113,4,118,4,122,5,137,5,141,7,154,7,157,10,160,0
0,0,0,7,0,16,0,23,0,31,0,38,0,46,0,49,1,56,1,62,1,67,2,73,3,82,5,86,5,89,6,92,7,103,7,114,8,128,8,132,8,141,9,166,0
0,0,0,9,0,18,0,35,0,55,0,65,0,70,0,82,0,91,0,108,0,111,1,116,1,132,1,140,1,143,1,157,1,157,1,157,1,157,1,157,1,157,1,154,1
0,0,0,1,1,11,1,17,1,23,1,39,1,44,1,58,1,68,1,80,1,91,1,101,2,104,3,118,3,125,3,135,4,142,4,147,5,151,7,156,8,167,8,182,0
